,MachineName,Category,EntryType,Message,Source,TimeGenerated,country,regionName,city,zip,timezone,isp
4110,LAPTOP-1MKMTVPM,0,Information,The Desktop Window Manager has registered the session port.,Desktop Window Manager,27-09-2020 08:43,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4111,LAPTOP-1MKMTVPM,0,Information,Updated Quick Heal Firewall status successfully to SECURITY_PRODUCT_STATE_ON.,SecurityCenter,27-09-2020 08:34,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4112,LAPTOP-1MKMTVPM,0,Information,Successfully scheduled Software Protection service for re-start at 2020-10-01T14:06:13Z. Reason: RulesEngine.,Software Protection Platform Service,01-10-2020 11:14,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4113,LAPTOP-1MKMTVPM,Search service,Information,"The Windows Search Service started.
",Windows Search Service,01-10-2020 11:06,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4114,LAPTOP-1MKMTVPM,General,Information,"SearchIndexer (7452,D,50) Windows: The database [C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c).",ESENT,01-10-2020 11:06,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4115,LAPTOP-1MKMTVPM,0,Information,"The description for Event ID '0' in Source 'igfxCUIService2.0.0.0' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'Log on event received User1
'",igfxCUIService2.0.0.0,01-10-2020 11:04,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4116,LAPTOP-1MKMTVPM,0,Information,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.,Wlclntfy,30-09-2020 07:22,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4117,LAPTOP-1MKMTVPM,0,Information,Offline downlevel migration succeeded.,Software Protection Platform Service,29-09-2020 13:34,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4118,LAPTOP-1MKMTVPM,General,Information,"Video.UI (14920,D,2) {5133D777-3A69-42A6-A5D3-C2EBE6EB4206}: The database [C:\Users\91635\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\tmp.edb] format version is being held back to 8920 (0x22d8) due to application parameter setting of 0x410022D8 (8920 | JET_efvAllowHigherPersistedFormat). Current default engine version: 9100 (0x238c).",ESENT,29-09-2020 13:03,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4119,LAPTOP-1MKMTVPM,General,Information,"Video.UI (14920,D,50) {5133D777-3A69-42A6-A5D3-C2EBE6EB4206}: The database engine attached a database (1, C:\Users\91635\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\EntClientDb.edb). (Time=0 seconds)



Saved Cache: 0 0

Additional Data: lgposAttach = 00000001:0076:0268,
dbv = 1568.20.0



Internal Timing Sequence: 
[1] 0.000007 +J(0)
[2] 0.001108 -0.000003 (1) WT +J(0) +M(C:0K, Fs:22, WS:24K # 0K, PF:8K # 0K, P:8K)
[3] 0.038995 -0.027764 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:85, WS:332K # 0K, PF:40K # 0K, P:40K)
[4] 0.000783 +J(0)
[5] -
[6] -
[7] -
[8] 0.005529 -0.001233 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:13, WS:40K # 0K, PF:124K # 0K, P:124K)
[9] 0.017528 -0.001269 (5) CM -0.015396 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:67, WS:268K # 0K, PF:208K # 0K, P:208K)
[10] 0.000366 -0.000014 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:4, WS:8K # 0K, PF:64K # 0K, P:64K)
[11] 0.000045 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[12] 0.000129 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[13] 0.000003 +J(0)
[14] 0.000002 +J(0)
[15] 0.000017 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).",ESENT,29-09-2020 13:03,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4120,LAPTOP-1MKMTVPM,0,Information,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.,Wlclntfy,29-09-2020 17:37,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4121,LAPTOP-1MKMTVPM,0,Information,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.,Wlclntfy,29-09-2020 15:19,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4122,LAPTOP-1MKMTVPM,0,Information,"The description for Event ID '0' in Source 'Firefox Default Browser Agent' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'INFO - Using remote settings URL: https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/windows-default-browser-agent/records/state'",Firefox Default Browser Agent,29-09-2020 15:14,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
4123,LAPTOP-1MKMTVPM,General,Information,"Video.UI (10216,D,50) {FB3DA57F-7E17-4D61-95DD-9E859A339D29}: The database engine attached a database (1, C:\Users\91635\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\LocalState\Database\anonymous\EntClientDb.edb). (Time=0 seconds)



Saved Cache: 0 0

Additional Data: lgposAttach = 00000001:0070:0268,
dbv = 1568.20.0



Internal Timing Sequence: 
[1] 0.000008 +J(0)
[2] 0.001168 -0.000003 (1) WT +J(0) +M(C:0K, Fs:18, WS:8K # 0K, PF:8K # 0K, P:8K)
[3] 0.023043 -0.011177 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:87, WS:340K # 0K, PF:20K # 0K, P:20K)
[4] 0.000522 +J(0)
[5] -
[6] -
[7] -
[8] 0.004045 -0.000933 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:15, WS:52K # 0K, PF:124K # 0K, P:124K)
[9] 0.019867 -0.002172 (5) CM -0.016876 (1) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:76, WS:292K # 0K, PF:204K # 0K, P:204K)
[10] 0.000742 -0.000039 (2) CM +J(CM:2, PgRf:40, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:20K # 0K, PF:64K # 0K, P:64K)
[11] 0.000046 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[12] 0.000223 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[13] 0.000006 +J(0)
[14] 0.000003 +J(0)
[15] 0.000039 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K).",ESENT,29-09-2020 15:12,India,Gujarat,Ahmedabad,380007,Asia/Kolkata,GTPL A. J. Enterprise
